Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2012,2012-09-23,3,3,30.092,JAX,@,IND,W 22-17,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,0,0,0,0%,0,0%,11,35%,True,Josh Scobee
2012,2012-09-30,4,4,30.099,JAX,,CIN,L 10-27,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0%,0,0%,5,19%,False,Josh Scobee
2012,2012-10-07,5,5,30.106,JAX,,CHI,L 3-41,False,,,,1,1,100.0,0,3,0.0,0,0,0,,,0,0%,0,0%,3,11%,False,Josh Scobee
2012,2012-10-21,6,7,30.120,JAX,@,OAK,L 23-26,False,2,2,100.0,3,3,100.0,0,11,0.0,1,0,1,0,0,0,0%,0,0%,11,28%,True,Josh Scobee
2012,2012-10-28,7,8,30.127,JAX,@,GNB,L 15-24,False,,,,3,3,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,8,27%,True,Josh Scobee
2012,2012-11-04,8,9,30.134,JAX,,DET,L 14-31,False,,,,,,,0,0,0.0,,,,,,0,0%,0,0%,3,14%,False,Josh Scobee
2012,2012-11-08,9,10,30.138,JAX,,IND,L 10-27,False,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,,,0,0%,0,0%,6,24%,False,Josh Scobee
2012,2012-11-18,10,11,30.148,JAX,@,HOU,L 37-43,False,4,4,100.0,3,3,100.0,0,13,0.0,1,0,1,0,0,0,0%,0,0%,17,40%,True,Josh Scobee
2012,2012-11-25,11,12,30.155,JAX,,TEN,W 24-19,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0%,0,0%,9,30%,False,Josh Scobee
2012,2012-12-02,12,13,30.162,JAX,@,BUF,L 18-34,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0%,0,0%,6,21%,True,Josh Scobee
2012,2012-12-09,13,14,30.169,JAX,,NYJ,L 10-17,False,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,,,0,0%,0,0%,6,21%,False,Josh Scobee
2012,2012-12-16,14,15,30.176,JAX,@,MIA,L 3-24,False,,,,1,1,100.0,0,3,0.0,0,0,0,,,0,0%,0,0%,3,15%,True,Josh Scobee
2012,2012-12-23,15,16,30.183,JAX,,NWE,L 16-23,False,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,,,0,0%,0,0%,10,33%,False,Josh Scobee
2012,2012-12-30,16,17,30.190,JAX,@,TEN,L 20-38,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0%,0,0%,6,21%,True,Josh Scobee
2013,2013-09-08,1,1,31.077,JAX,,KAN,L 2-28,False,,,,,,,0,0,0.0,,,,,,0,0%,0,0%,1,3%,False,Josh Scobee
2013,2013-09-15,2,2,31.084,JAX,@,OAK,L 9-19,False,,,,1,1,100.0,0,3,0.0,0,0,0,,,0,0%,0,0%,4,14%,True,Josh Scobee
