Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2008,2008-11-24,11,12,23.053,GNB,NOR,False,2,5,2.50,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,29,51,Brandon Jackson
2008,2008-11-30,12,13,23.059,GNB,CAR,False,11,80,7.27,0,3,1,6,6.00,0,33.3%,2.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,31,35,Brandon Jackson
2008,2008-12-07,13,14,23.066,GNB,HOU,False,0,0,,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,21,24,Brandon Jackson
2008,2008-12-14,14,15,23.073,GNB,JAX,False,1,6,6.00,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,16,20,Brandon Jackson
2008,2008-12-22,15,16,,GNB,CHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,17,20,Brandon Jackson
2008,2008-12-28,16,17,,GNB,DET,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,31,21,Brandon Jackson
2009,2009-09-13,1,1,,GNB,CHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,21,15,Brandon Jackson
2009,2009-09-20,2,2,,GNB,CIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,24,31,Brandon Jackson
2009,2009-09-27,3,3,,GNB,STL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,36,17,Brandon Jackson
2009,2009-10-05,4,4,,GNB,MIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,23,30,Brandon Jackson
2009,2009-10-18,5,6,24.016,GNB,DET,False,2,6,3.00,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,False,True,26,0,Brandon Jackson
2009,2009-10-25,6,7,24.023,GNB,CLE,False,9,31,3.44,0,0,0,0,,0,0.0%,,2,36,18.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,31,3,Brandon Jackson
2009,2009-11-01,7,8,24.030,GNB,MIN,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,False,False,26,38,Brandon Jackson
2009,2009-11-08,8,9,24.037,GNB,TAM,False,1,0,0.00,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,28,38,Brandon Jackson
2009,2009-11-15,9,10,24.044,GNB,DAL,False,1,2,2.00,0,3,3,15,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,17,7,Brandon Jackson
2009,2009-11-22,10,11,24.051,GNB,SFO,False,4,16,4.00,0,7,6,65,10.83,0,85.7%,9.29,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,30,24,Brandon Jackson
2009,2009-11-26,11,12,24.055,GNB,DET,False,6,14,2.33,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,34,12,Brandon Jackson
2009,2009-12-07,12,13,24.066,GNB,BAL,False,0,0,,0,3,2,14,7.00,0,66.7%,4.67,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,27,14,Brandon Jackson
2009,2009-12-13,13,14,24.072,GNB,CHI,False,2,4,2.00,0,3,2,20,10.00,0,66.7%,6.67,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,21,14,Brandon Jackson
